source,target,weight
APACAX,IJEVIE,0.8999999761581421
APACAX,XUVQIQ,0.8999999761581421
APACAX,XUVQOW,0.8999999761581421
APANAI,NAHCIT02,1.0
APANAI,YUDDUX,1.0
APAYIB,HISSIN,1.0
APAYIB,SILKAC,1.0
APAYIB,WOJZIG,1.0
APAYIB,DIVSUY,1.0
APAYIB,NUHQAK,1.0
APAYIB,WOJYOL,1.0
APAYOH,XADDAJ01,1.0
APAYOH,WOJYUR,1.0
APAYOH,NUHRAL,1.0
APAYOH,APAZEY,1.0
APAYOH,YICXIU,0.9099999666213989
APAYUN,APAZIC,1.0
APAYUN,YUMFUJ,1.0
APAYUN,APAZOI,1.0
APAZEY,XADDAJ01,1.0
APAZEY,WOJYUR,1.0
APAZEY,XADDAJ,1.0
APAZEY,UKIQIP,0.8999999761581421
APAZIC,YUMFUJ,1.0
APAZIC,APAZOI,1.0
APAZOI,YUMFUJ,1.0
APAZOI,UKIQIP,0.8999999761581421
APETAS,JAWKIE,1.0
APETAS,VEVFAF,1.0
APETAS,ZUMNAY,1.0
APUVIS,UFARAX,1.0
APUVIS,HEBKAC,0.8999999761581421
AQALUZ01,TIKWIU,0.8068965077400208
AQALUZ01,VOCQEJ,1.0
AQALUZ01,FEZWAJ,0.8999999761581421
AQIQEY,QIKTUC,1.0
AQIQEY,BEPREV02,0.8999999761581421
AQMAND01,UCOCAR,0.8999999761581421
AQMAND01,BAYJEQ,0.8999999761581421
AQMAND01,LEPLEZ02,0.8999999761581421
AQOJUL,DESHOZ,1.0
AQOJUL,IVAZOU,1.0
AQOJUL,AQOJUL01,1.0
AQOJUL,WOWMEC,0.8999999761581421
AQOJUL01,HIHHUC,0.8999999761581421
AQOJUL01,DESHOZ,1.0
AQOJUL01,IVAZOU,1.0
AQOLID,AQOMEA,1.0
AQOMAW,UTEXIB,1.0
AQOMAW,UTEWUM,0.8999999761581421
AQOMAW,UTEXAT,0.8999999761581421
AQOMAW,UTEWOG,0.8999999761581421
AQOMEA,BIXVEM,0.8999999761581421
AQUDIB,ORIVUI,1.0
ARAVAR,OFIZAF,1.0
ARAVAR,XOHQER,1.0
ARAVAR,OFIYUY,1.0
ARAVAR,RELLOK,1.0
ARIDIQ,OBIBAF,0.8999999761581421
ARIDIQ,NIRGAY,0.8999999761581421
AROFAP,TACJIS,1.0
AROFAP,HIHGUC,1.0
AROFAP,AROFET,1.0
AROFET,TACJIS,1.0
AROFET,HIHGUC,1.0
AROFET,EREGOY,1.0
AROFET,WIVRIE,1.0
AROVAE,MASXIN,1.0
AROVAE,NAWHOL01,1.0
AROVAE,NEYHIJ,0.8999999761581421
ARUJED,COPTUX,1.0
ARUJED,VEZVUT,0.9590908885002136
ASACIH,POCLAV,0.8999999761581421
ASACIH,DACJUO,0.8999999761581421
ASALAH,ASALOV,0.8999999761581421
ASALEL,MUQNOC,0.8999999761581421
ASALEL,KIPZIU,0.8999999761581421
ASALEL,KIPZAM,0.8999999761581421
ASAMUE,VIRCEF,0.8999999761581421
ASAMUE,KAWBOB,0.8999999761581421
ASAMUE,UPOVOL,0.8999999761581421
ASAMUE,OHAZAZ,0.8999999761581421
ASEJIT,NAHHAI,1.0
ASEJIT,ASEKAM,1.0
ASEJIT,ASEJOZ01,1.0
ASEJIT,UDIDAO,0.8999999761581421
ASEJOZ,NAHHAI,1.0
ASEJOZ,ASEKAM,1.0
ASEJOZ,ASEJOZ01,1.0
ASEJOZ01,NAHHAI,1.0
ASEJOZ01,ASEKAM,1.0
ASEJOZ01,IYOQIY,1.0
ASEKAM,NAHHAI,1.0
ASEKAM,IYOQIY,1.0
ASEMUG,NAHNLA10,0.8999999761581421
ASEMUG,MAGXOI,0.8999999761581421
ASEMUG,PEDLOZ,0.8999999761581421
ASIRAX,UQUTUX,1.0
ASIRAX,OMUMIU,1.0
ASIRUR,REZFEK,1.0
